t,omega_fw1,omega_fw2,omega_fw3,omega_fw4
6362.62020593744,921.650899911365,893.048399448841,769.70469836408,759.645799066695
6386.42028151996,923.449892756111,895.781616676832,766.988720407808,757.453061554614
6410.02035646733,925.165024857556,898.499286308519,764.301917071497,755.33315744792
6433.62043141469,926.810514895421,901.222280637703,761.623458315859,753.268947630268
6457.22050636206,928.385241122191,903.948543923044,758.955343963511,751.261891512556
6480.82058130943,929.888145843284,906.676025249793,756.299557664174,749.313394755243
6504.4206562568,931.318235660924,909.402680277597,753.658065326065,747.424808610143
6528.22073183931,932.685758446165,912.149537904669,751.01064062439,745.582208217628
6551.82080678668,933.966860360894,914.868392074373,748.403717537872,743.817810976063
6575.42088173405,935.172547592939,917.580326270293,745.81688076959,742.117056082491
6599.02095668142,936.302085208814,920.283339290798,743.252010349102,740.481071689635
6622.62103162879,937.354802546049,922.97544468463,740.710961445754,738.910929417447
6646.22110657615,938.330092988899,925.65467226129,738.195563094871,737.407644140342
6670.02118215867,939.234683497205,928.341580279629,735.686655085532,735.960301239205
6693.62125710604,940.052888304226,930.989063724643,733.22818949658,734.594132927007
6717.2213320534,940.792224226932,933.617854697767,730.800707394097,733.297531458788
6740.82140700077,941.45233792489,936.226062499948,728.405921237137,732.071283317186
6764.42148194814,942.032938116113,938.811819618821,726.045511690481,730.916118048578
6788.02155689551,942.533795034826,941.37328298301,723.721126633923,729.832708377471
6811.82163247802,942.957965345055,943.930004488909,721.415166390422,728.81341314523
6835.42170742539,943.298211105132,946.43721088115,719.167977133493,727.875926679145
6859.02178237276,943.558387229063,948.9147380395,716.961562986398,727.011878864639
6882.62185732013,943.738504338519,951.36085259987,714.79743135394,726.221716646931
6906.2219322675,943.838631316425,953.773851283938,712.677052551408,725.505831329906
6929.82200721486,943.85889456935,956.152061901069,710.601859070797,724.864558916271
6953.62208279738,943.798633884032,958.513529636511,708.556256187852,724.29370138363
6977.22215774475,943.659103122544,960.816947558899,706.575988001064,723.803080885798
7000.82223269211,943.440428009363,963.080743593175,704.644979901739,723.387754562513
7024.42230763948,943.142989070585,965.303386922417,702.7644938866,723.047812942283
7048.02238258685,942.767289368127,967.483399824085,700.93572283873,722.783232178122
7071.62245753422,942.313782068613,969.619318040315,699.15985702511,722.594025978608
7095.42253311673,941.778139197261,971.727229664529,697.423689705931,722.479517581223
7119.0226080641,941.169917747979,973.770306903811,695.757516240387,722.441545294434
7142.62268301147,940.485544478252,975.765105707227,694.147581736536,722.478690693285
7166.22275795884,939.72566985696,977.710312379863,692.59490860414,722.590766127827
7189.82283290621,938.890992787112,979.604652635826,691.100475896633,722.777533892687
7213.42290785357,937.982259695334,981.446892152864,689.665218999827,723.038706825791
7237.22298343609,936.991630910797,983.250766576934,688.27863433767,723.377105406086
7260.82305838346,935.93660048475,984.984797842212,686.964878902755,723.786655130155
7284.42313333083,934.810036881856,986.663260972141,685.712847408316,724.26945417892
7308.02320827819,933.612867694535,988.285086716296,684.523297710511,724.825023492532
7331.62328322556,932.346063341152,989.849248055257,683.396942908952,725.452837799956
7355.22335817293,931.010636105156,991.354760555507,682.334451218697,726.152326311509
7378.8234331203,929.60763916791,992.800682693148,681.336445870521,726.922873424788
7402.62350870281,928.125431614021,994.197596151912,680.395878351201,727.771244952108
7426.22358365018,926.590064719218,995.521162678439,679.529093169775,728.682474332888
7449.82365859755,924.990533373367,996.782567824111,678.728397473457,729.662647381218
7473.42373354492,923.328044877505,997.981044711662,677.994233720351,730.710976200277
7497.02380849228,921.603842508213,999.115870547337,677.326999288496,731.826631798625
7520.62388343965,919.819204522223,1000.18636677024,676.727046532955,733.008744865376
7544.42395902217,917.959569241179,1001.20014131391,676.190460914801,734.2672573777
7568.02403396954,916.057545911904,1002.13956221474,675.72652492172,735.580063412883
7591.6241089169,914.099133422094,1003.01287988154,675.330660114068,736.956476450821
7615.22418386427,912.085740194694,1003.81959402849,675.003039418225,738.395473531659
7638.82425881164,910.018804606594,1004.55924895909,674.743791371124,739.895995395992
7662.42433375901,907.899793979542,1005.23143356358,674.553000311812,741.456947311652
7686.22440934152,905.711605409364,1005.84061205083,674.429962929681,743.091180961138
7709.82448428889,903.492548235038,1006.37622200237,674.376743468244,744.770058692795
7733.42455923626,901.225994779597,1006.84339328619,674.391970457631,746.505867537795
7757.02463418363,898.913518245137,1007.24189303489,674.47555339185,748.297379005619
7780.624709131,896.556715716345,1007.57153261877,674.627358819174,750.1433333703
7804.22478407836,894.157207150421,1007.83216751332,674.84721064646,752.042440532689
7828.02485966088,891.695780814581,1008.02502478585,675.137617551773,754.010131936261
7851.62493460825,889.215479742659,1008.14680613296,675.493436330022,756.011979238776
7875.22500955561,886.697473995996,1008.19941230757,675.916517934967,758.062923712427
7898.82508450298,884.143465099661,1008.1828738654,676.406518729593,760.161562247205
7922.42515945035,881.555172412208,1008.09726452109,676.963054200632,762.306465737879
7946.02523439772,878.934332125431,1007.94270090671,677.585699355406,764.496179967412
7969.82530998023,876.260098225447,1007.71715601707,678.280101192926,766.748331502971
7993.4253849276,873.579195247062,1007.42462380715,679.034080648768,769.023556555985
8017.02545987497,870.871059428043,1007.06374431684,679.852651327626,771.339074881998
8040.62553482234,868.13748444903,1006.6348034679,680.735230225973,773.693340513397
8064.22560976971,865.380275856189,1006.13812865504,681.681196043749,776.084786823974
8087.82568471707,862.60125007902,1005.57408841399,682.689889656086,778.511827421873
8111.62576029959,859.778432791513,1004.93745979095,683.769951536319,780.993853836768
8135.22583524696,856.961114583029,1004.23939554793,684.902490724991,783.487516540285
8158.82591019432,854.127499662679,1003.47531913101,686.095551588519,786.01189072906
8182.42598514169,851.279438299472,1002.64576039048,687.348328333248,788.565319755946
8206.02606008906,848.418786782279,1001.75128845954,688.659979861724,791.146131687257
8229.62613503643,845.547406460565,1000.79251134688,690.029630305316,793.752640197237
8253.42621061894,842.642721413652,999.761140712651,691.468701852039,796.405535532185
8277.02628556631,839.755431716034,998.675200012377,692.952057830039,799.058506623291
8300.62636051368,836.863033955049,997.527013444754,694.490573532596,801.732023244958
8324.22643546105,833.967400217754,996.317340535497,696.083239237247,804.424350353615
8347.82651040842,831.070402908548,995.046977479424,697.729013249915,807.133742988039
8371.42658535578,828.173913814344,993.716756668506,699.426822488749,809.858447161173
8395.2266609383,825.255292321586,992.315523725055,701.190597327786,812.61995913239
8418.82673588567,822.36547185527,990.867738652203,702.989552268435,815.370085025132
8442.42681083304,819.48177775404,989.362813411153,704.837130833107,818.130200176381
8466.0268857804,816.606070093542,987.801720568445,706.73214011512,820.898523298882
8489.62696072777,813.740212947,986.185468524097,708.673355308034,823.673260360345
8513.22703567514,810.886061035523,984.515098277515,710.659524900446,826.452616486662
8537.02711125765,808.021446095829,982.776853394275,712.706757625609,829.25838413131
8560.62718620502,805.196359545401,981.001060451527,714.779334096453,832.041600489616
8584.22726115239,802.388493714684,979.174471762801,716.892945933316,834.824038655563
8607.82733609976,799.599663614557,977.298254474442,719.046239221027,837.603903109268
8631.42741104713,796.831673606088,975.373606095668,721.237835588555,840.379399081706
8655.02748599449,794.086316509172,973.401753912174,723.466332883895,843.148733441484
8678.82756157701,791.342423256553,971.366661708478,725.749639536947,845.93347802809
8702.42763652438,788.647889217837,969.303826966558,728.047922653354,848.685030590335
8726.02771147174,785.981303226694,967.197654172452,730.37875187839,851.425045752035
8749.62778641911,783.344402952957,965.049483889805,732.740636666534,854.15174584992
8773.22786136648,780.738910105144,962.860683375729,735.132066190136,856.863359302114
8796.82793631385,778.166529556217,960.632645935262,737.551510062562,859.558121496483
8820.42801126122,775.628948471917,958.366790265462,739.997419069875,862.234275679581
8844.22808684373,773.106800135889,956.044898105979,742.489266824126,864.912488644629
8867.8281617911,770.64413432306,953.707470807211,744.983577610946,867.545997788842
8891.42823673847,768.22122826499,951.336639736456,747.49958673703,870.155670118049
8915.02831168584,765.839689449763,948.933918575536,750.035677041948,872.739789317695
8938.62838663321,763.501103330659,946.500842950917,752.590216337082,875.296651395349
8962.22846158057,761.20703246966,944.038969711529,755.161558192327,877.824565574513
8986.02853716309,758.940165841773,941.528670419638,757.770022024622,880.342883031065
9009.62861211045,756.740126870351,939.013743439013,760.370083709282,882.807605754402
9033.22868705782,754.589157474976,936.474823099061,762.981916908598,885.238382621098
9056.82876200519,752.488719913776,933.913543827931,765.60382620382,887.633584821653
9080.42883695256,750.440249304248,931.33155747672,768.234106026949,889.991601253287
9104.02891189993,748.445152783599,928.730532522747,770.87104150951,892.310839419238
9127.82898748244,746.488602925815,926.089894297608,773.535314182825,894.608862044234
9151.42906242981,744.604841004377,923.45573464455,776.180403201764,896.845483421895
9175.02913737718,742.778509393933,920.80764798971,778.826941374089,899.038656799738
9198.62921232455,741.010894713596,918.147361189042,781.473185293982,901.186873303166
9222.22928727192,739.303251450189,915.476613530669,784.117386674697,903.288647176437
9245.82936221928,737.656801141577,912.797155855283,786.757793265665,905.342516684444
9269.6294378018,736.059577135569,910.087958876297,789.41495033079,907.363817642567
9293.22951274917,734.539584750576,907.396339133836,792.042429950592,909.317157747997
9316.82958769653,733.084253467271,904.701337317973,794.660828689971,911.218349805724
9340.4296626439,731.694664652155,902.004741454186,797.268387854387,913.066037411231
9364.02973759127,730.371862711735,899.308346493795,799.863349558142,914.858892689035
9387.62981253864,729.116854310232,896.613953345049,802.443957713455,916.595617189193
9411.42988812115,727.920851174003,893.900587763682,805.030118257739,918.288925516586
9435.02996306852,726.804889459099,891.215675203917,807.576604474632,919.909113175732
9458.63003801589,725.759514469145,888.538208376442,810.103474976874,921.469450122658
9482.23011296326,724.785573878866,885.870002034386,812.60899105335,922.968764811852
9505.83018791063,723.883873821146,883.212871805003,815.091420924482,924.405919575045
9529.43026285799,723.055178155834,880.56863312894,817.549040802405,925.779811499276
9553.23033844051,722.294126705887,877.916884032939,820.000620234244,927.10019341106
9576.83041338788,721.614192016452,875.30401635734,822.403239613729,928.343836096511
9600.43048833525,721.009297680468,872.709489911352,824.775922057946,929.521116185389
9624.03056328261,720.480030987781,870.135108438095,827.116986680107,930.63107879097
9647.63063822998,720.026933463504,867.582669957092,829.424766060479,931.67280809698
9671.23071317735,719.650500209522,865.053965615344,831.697607370558,932.645428198521
9695.03078875986,719.34897333776,862.529679196874,833.952663973933,933.55545254272
9718.63086370723,719.127823491966,860.054022089756,836.150404137089,934.386787575094
9742.2309386546,718.984541094459,857.607434530731,838.308333174599,935.146627253311
9765.83101360197,718.919428852825,855.191668313538,840.424868213976,935.834263918787
9789.43108854934,718.932739986021,852.808462405158,842.498446736841,936.449033896013
9813.0311634967,719.024677664065,850.459541720162,844.527527752323,936.990318272433
9836.83123907922,719.197178184862,848.127173486707,846.527197686828,937.461185192954
9860.43131402659,719.447444346432,845.852262163053,848.462343784552,937.853190299593
9884.03138897396,719.776641157482,843.616728191872,850.348498048164,938.170125381302
9907.63146392132,720.184765939028,841.422227643927,852.184217670956,938.411558514609
9931.23153886869,720.671763459951,839.270396246367,853.968087328634,938.57710623501
9954.83161381606,721.237525503584,837.162848101188,855.698720378354,938.666434226899
9978.63168939857,721.887686486207,835.083903117257,857.38872668179,938.679039048145
10002.2317643459,722.611161997579,833.070092670828,859.008345120136,938.61442101679
10025.8318392933,723.412893145363,831.105310678476,860.570685740062,938.472757055326
10049.4319142407,724.292562986627,829.191076390305,862.074483378086,938.253908922485
10073.031989188,725.249801356356,827.328881492241,863.518506723403,937.957789325044
10096.6320641354,726.284183233054,825.52018847545,864.901560101497,937.584363627875
10120.4321397179,727.404970189868,823.751805728895,866.23341022947,937.129500735028
10144.0322146653,728.592785893338,822.054863902524,867.49054449604,936.600918520126
10167.6322896127,729.856132993213,820.415634589538,868.68333854136,935.995249149871
10191.23236456,731.194364110624,818.835450109097,869.810751476612,935.312674513971
10214.8324395074,732.606775958019,817.315607042202,870.871783958556,934.553431727795
10238.4325144548,734.092609228957,815.857364936709,871.865479340696,933.717813560194
10262.0325894021,735.651048522017,814.461945019,872.790924812304,932.806168831601
10285.8326649847,737.295341253617,813.119522520495,873.65421180023,931.810214255962
10309.432739932,738.996917773215,811.853807808227,874.440003887295,930.747154068529
10333.0328148794,740.768308742718,810.654345409727,875.155075460707,929.6094582381
10356.6328898268,742.608473874583,809.522190196929,875.798700556857,928.397703612242
10380.2329647741,744.516316966409,808.458352423459,876.370202512228,927.112524583112
10403.8330397215,746.490686059523,807.463796510466,876.868954993961,925.754613273803
10427.633115304,748.547934675422,806.53190881665,877.297673465174,924.312296616775
10451.2331902514,750.652215223929,805.679226449815,877.648626421636,922.810629167412
10474.8332651987,752.819222225748,804.898439095278,877.925259065931,921.23866100862
10498.4333401461,755.047582743836,804.190315672599,878.127156632729,919.597316681645
10522.0334150935,757.335869590202,803.555573508715,878.25395943584,917.887578725653
10545.6334900408,759.682601782472,802.99487726674,878.305363718264,916.110487582658
10569.4335656234,762.106853604965,802.505039582789,878.280593198213,914.251240015226
10593.0336405707,764.566282908759,802.094852971739,878.179873590552,912.342248042817
10616.6337155181,767.079383167994,801.760384065029,878.003186818405,910.369380361545
10640.2337904655,769.644463529754,801.502076340345,877.750461043867,908.333907420282
10663.8338654128,772.25978253679,801.320315768523,877.421683991034,906.237156218477
10687.4339403602,774.923548961243,801.215429968139,877.016903528405,904.080509843266
10711.2340159427,777.657088764895,801.187783237021,876.531829657871,901.846386717017
10734.8340908901,780.412676835571,801.238076573693,875.974740480601,899.573735940699
10758.4341658375,783.211210944145,801.365913803669,875.342088832053,897.24552607902
10782.0342407848,786.050711982974,801.571385679525,874.634164149615,894.863356225931
10805.6343157322,788.929156663707,801.854521221074,873.851317867337,892.428877917981
10829.2343906796,791.84447779526,802.215286948206,872.993964087446,889.943795053334
10853.0344662621,794.819708799429,802.657631695171,872.054371827375,887.388185315394
10876.6345412094,797.80267950416,803.173959804047,871.048876547596,884.806818746104
10900.2346161568,800.816056743335,803.767435903318,869.970498893854,882.18027929203
10923.8346911042,803.857611671104,804.437771722577,868.819905218099,879.510470108774
10947.4347660515,806.925079151369,805.184614713046,867.5978246718,876.799340938532
10971.0348409989,810.016159554225,806.007547908554,866.30504899186,874.048886674175
10994.8349165814,813.154980784018,806.914026201305,864.930588733589,871.237367494876
11018.4349915288,816.286409844983,807.888264619062,863.498466735993,868.414131217342
11042.0350664762,819.434344945136,808.936950176076,861.998405447903,865.557827765523
11065.6351414235,822.596368074807,810.059407882734,860.431443597967,862.670616668731
11089.2352163709,825.770037108819,811.254898841086,858.798680118707,859.754693968525
11112.8352913183,828.952888145588,812.522620599779,857.101273400256,856.812290208944
11136.6353669008,832.16948949602,813.873358138001,855.325250712538,853.820430523281
11160.2354418482,835.363262776082,815.283475011179,853.501745135724,850.83170776896
11183.8355167955,838.558698954979,816.763030224227,851.61743091599,847.823400934406
11207.4355917429,841.753271942545,818.310971908212,849.673695439216,844.797856899041
11231.0356666903,844.944446764268,819.926187749299,847.671980431257,841.757445666103
11254.6357416376,848.129682337733,821.607505877321,845.613780664803,838.704557854724
11278.4358172201,851.33331239644,823.36876762865,843.482504399731,835.615608775669
11302.0358921675,854.498931663187,825.179074648047,841.315579550003,832.544954809008
11325.6359671149,857.650958792538,827.051609582784,839.096972461309,829.469114460287
11349.2360420622,860.786857065489,828.984972514807,836.828375843988,826.39053454986
11372.8361170096,863.904115441955,830.977713601917,834.511521035498,823.311654028518
11396.436191957,867.000349899845,833.028357930255,832.148137487507,820.234814346998
11420.2362675395,870.099014918451,835.153449934408,829.719442723102,817.136441885857
11443.8363424869,873.145530011593,837.315659990058,827.268127789751,814.071084623793
11467.4364174342,876.163573162058,839.530958978942,824.775867923227,811.015136545671
11491.0364923816,879.15070266783,841.797650153906,822.244596781711,807.971044419771
11514.636567329,882.104502437905,844.113992266779,819.676282022542,804.941245693942
11538.2366422763,885.022584887731,846.478201370254,817.072923190944,801.928165650688
11562.0367178588,887.926831281283,848.909069978329,814.414072204382,798.908930716987
11585.6367928062,890.766092411257,851.363866098448,811.746487119765,795.936693687637
11609.2368677536,893.562653543873,853.860923770542,809.050043962705,792.988370119749
11632.836942701,896.314269405154,856.398307069775,806.326848145002,790.066308524184
11656.4370176483,899.018736889111,858.97404717563,803.579025870363,787.172831482065
11680.0370925957,901.673897559389,861.586144452541,800.808721853753,784.310233049466
11703.6371675431,904.277640058196,864.232570560323,798.0180970321,781.48077623027
11727.4372431256,906.849280488818,866.934103417778,795.185451836611,778.663169281172
11751.0373180729,909.343573632187,869.643244980868,792.360595765537,775.906975921853
11774.6373930203,911.780403222527,872.380461676355,789.521994765675,773.190520857224
11798.2374679677,914.15786871831,875.143631713889,786.671851835068,770.51591884262
11821.837542915,916.474127121791,877.930615445237,783.8123747854,767.885242162606
11845.4376178624,918.727394717386,880.739257551532,780.945774010958,765.300518633218
11869.2376934449,920.934214424191,883.591433497415,778.049910749528,762.742441895455
11892.8377683923,923.055824925159,886.437011971629,775.175679559906,760.255951600386
11916.4378433397,925.109451421047,889.297692047838,772.300968095927,757.821228414012
11940.037918287,927.093562759719,892.171277412043,769.427975297135,755.440103946315
11963.6379932344,929.00669388597,895.055566896673,766.558891984947,753.114356919399
11987.2380681818,930.847446822196,897.948356585127,763.695898845219,750.845711812281
12011.0381437643,932.629147852549,900.872031006742,760.817013258845,748.617365660032
12034.6382187117,934.320637515325,903.775246948329,757.97276798234,746.468344654624
12058.238293659,935.93613606151,906.680381205506,755.141020492557,744.381114975129
12081.8383686064,937.474521610924,909.585243432866,752.323888135736,742.35717123979
12105.4384435538,938.93473963831,912.487650000162,749.523469750527,740.397951186852
12129.0385185011,940.315805487918,915.385426270826,746.741843282736,738.504832947198
12152.8385940836,941.6274853156,918.300873091851,743.957762640848,736.663954168333
12176.438669031,942.846883874609,921.182825040511,741.220064663932,734.907519781101
12200.0387439784,943.984590418112,924.053676949765,738.507267854922,733.220968072435
12223.6388189257,945.039901226327,926.911308375703,735.821350445633,731.605432766444
12247.2388938731,946.012182502834,929.753616721981,733.164262051466,730.061985611959
12270.8389688205,946.900870141698,932.578518876966,730.537922288686,728.591636143622
12294.639044403,947.71192746361,935.407638624832,727.922383710982,727.183817411015
12318.2391193504,948.431294811341,938.191373988871,725.363473625164,725.86308090907
12341.8391942977,949.065788168916,940.951569425534,722.840893316552,724.618102820717
12365.4392692451,949.615118984935,943.686235407014,720.356429376596,723.449642343405
12389.0393441925,950.079066178676,946.393409372045,717.911832295896,722.358396313908
12412.6394191398,950.457475517581,949.071157074197,715.508815406516,721.344999363882
12436.4394947223,950.752374153153,951.739861876531,713.12924544436,720.402437226773
12460.0395696697,950.958783323577,954.352784711419,710.814762634038,719.547065533665
12483.6396446171,951.07958671118,956.930645720597,708.546780606872,718.771079471245
12507.2397195645,951.114890848564,959.471636716615,706.32685415657,718.074866913334
12530.8397945118,951.064865323623,961.973983852334,704.156496382335,717.458755050302
12554.4398694592,950.9297419122,964.435948680803,702.037177928783,716.923010820367
12578.2399450417,950.707588463806,966.876152006268,699.953038770838,716.464328785762
12601.8400199891,950.402494839886,969.251905741389,697.940499695584,716.090566553168
12625.4400949364,950.013366437065,971.582270515007,695.983161391456,715.797616603276
12649.0401698838,949.540675053383,973.865659490005,694.082317609913,715.585509377665
12672.6402448312,948.984949940944,976.100525846659,692.239216517146,715.454217725518
12696.2403197785,948.346781817795,978.285364769725,690.455058242008,715.40365306645
12720.0403953611,947.620464185332,980.436591556142,688.716607487039,715.434183352056
12743.6404703084,946.818932794008,982.516628129902,687.054184832573,715.545072476152
12767.2405452558,945.937170155294,984.542394138401,685.453986981145,715.735991331064
12790.8406202032,944.975970202277,986.51255510504,683.917027730808,716.006640081596
12814.4406951505,943.93617826198,988.425820521796,682.4442729956,716.356665217563
12838.0407700979,942.818689980593,990.280944396534,681.03664053115,716.785660289209
12861.8408456804,941.614004402196,992.091687328686,679.683914234099,717.29780162801
12885.4409206278,940.343368609491,993.826453216298,678.409655349887,717.88396792458
12909.0409955751,938.998023509286,995.499602382603,677.202987153192,718.547569773922
12932.6410705225,937.579055534302,997.110072011028,676.064632290915,719.287996203382
12956.2411454699,936.087595950037,998.65684597579,674.995264390897,720.104587216418
12979.8412204173,934.52481973848,1000.13895516638,673.995507989517,720.996634620378
13003.6412959998,932.877810576656,1001.56719940681,673.058362245843,721.971892598991
13027.2413709471,931.175517417065,1002.91669436623,672.200107282241,723.013162343748
13050.8414458945,929.405694819262,1004.19889523929,671.413046451838,724.127475823658
13074.4415208419,927.569681701658,1005.41302394315,670.697607399465,725.313940222004
13098.0415957892,925.668855042826,1006.55835052624,670.054168771001,726.57161885996
13121.6416707366,923.704628743137,1007.63419329452,669.483060317398,727.899532094823
13145.241745684,921.678452484592,1008.63991890747,668.984563025424,729.296658227759
13169.0418212665,919.573873120869,1009.58256267961,668.555613874575,730.774640106433
13192.6418962139,917.427790430394,1010.44574180681,668.203607143434,732.307526674704
13216.2419711612,915.224323370113,1011.23719046899,667.924764587006,733.906308070102
13239.8420461086,912.965053586673,1011.95646952782,667.719173546091,735.569803296473
13263.442121056,910.651592786709,1012.60318824789,667.586873628631,737.296793971541
13287.0421960033,908.28558159514,1013.17700422558,667.527856985736,739.086025280279
13310.8422715858,905.847993671133,1013.68155230437,667.542501707423,740.952143126435
13334.4423465332,903.381504021518,1014.1081050954,667.630458896118,742.862449870931
13358.0424214806,900.867562653865,1014.46101536463,667.791392698193,744.831012173085
13381.642496428,898.307914679386,1014.7401332349,668.025108231558,746.856438857093
13405.2425713753,895.704328433953,1014.94535643923,668.331364852199,748.937307166657
13428.8426463227,893.058594348611,1015.07663010864,668.709876550223,751.072163746002
13452.6427219052,890.349593373554,1015.13411631653,669.164435919316,753.278282649824
13476.2427968526,887.624699218738,1015.11688859184,669.687024977779,755.517063836923
13499.8428717999,884.86316559764,1015.02582960569,670.280739367429,757.805286322538
13523.4429467473,882.066860239953,1014.86107193953,670.945115551269,760.141383995424
13547.0430216947,879.237667367406,1014.62279420638,671.679646863006,762.523765095332
13570.643096642,876.377486587689,1014.31122072184,672.483783999889,764.950813206123
13594.4431722246,873.463627848291,1013.9230506531,673.364628249157,767.44200021026
13618.0432471719,870.547004331171,1013.46512494889,674.306737810043,769.953782816319
13641.6433221193,867.605189540413,1012.9348503441,675.316548717924,772.505230824813
13665.2433970667,864.640133754425,1012.33263071066,676.393345984249,775.094638965576
13688.843472014,861.653797173956,1011.65891372677,677.536374653029,777.720282290907
13712.4435469614,858.648148847717,1010.91419045245,678.744840370244,780.380417168368
13736.2436225439,855.599478696574,1010.09178693146,680.028972288701,783.096237950729
13759.8436974913,852.561022476568,1009.20610582454,681.366310635608,785.820309917202
13783.4437724386,849.50922096786,1008.25115286597,682.766464575502,788.573525076205
13807.043847386,846.446068020116,1007.22758847481,684.228487760142,791.354074840524
13830.6439223334,843.373561039876,1006.13611412394,685.751397453185,794.160136891374
13854.2439972808,840.293699952691,1004.97747183786,687.334175160003,796.989876162237
13878.0440728633,837.182323146152,1003.74178072706,688.989927300645,799.865699643575
13901.6441478106,834.093738703051,1002.45063626356,690.689730178795,802.737403364706
13925.244222758,831.003821714767,1001.09479551259,692.446127815252,805.627196561973
13948.8442977054,827.91457191291,999.675157780345,694.257964873987,808.533202902947
13972.4443726527,824.82798644502,998.192660242016,696.124053541897,811.45353820217
13996.0444476001,821.746058874602,996.648277374872,698.043174207494,814.38631139136
14019.8445231826,818.644750568768,995.029159352352,700.030996333461,817.354608432286
14043.44459813,815.57818178083,993.363573144761,702.052820810997,820.306626573936
14067.0446730774,812.522236892468,991.639252363278,704.123823323839,823.2653616031
14090.6447480247,809.478885187115,989.857315122911,706.24266375598,826.228904551854
14114.2448229721,806.450087448271,988.018913856427,708.407973700093,829.195344391956
14137.8448979195,803.437794995908,986.125234690689,710.618357178483,832.162768990482
14161.644973502,800.418665629389,984.160764068968,712.89167418054,835.154392778741
14185.2450484493,797.445395102501,982.159781542424,715.188254072855,838.118001681175
14208.8451233967,794.494449107691,980.107290275767,717.525542521581,841.076831968287
14232.4451983441,791.567731562133,978.004605369031,719.902040081753,844.028976460975
14256.0452732915,788.667132201365,975.853072363799,722.316223440942,846.97253160718
14279.6453482388,785.794525640975,973.654066564133,724.766546183097,849.905598432016
14303.4454238213,782.927812147215,971.38977351771,727.272641167194,852.85097673375
14327.0454987687,780.117026335653,969.099691586707,729.79078749711,855.757264038202
14350.6455737161,777.339772598115,966.766446937116,732.340289312906,858.647387066122
14374.2456486634,774.597855702616,964.391527198949,734.919515365472,861.519474618372
14397.8457236108,771.893060711871,961.976446238142,737.526815217759,864.371664768981
14421.4457985582,769.22715208223,959.522743424582,740.160520048132,867.20210579823
14445.2458741407,766.579803193105,957.010720922278,742.841573239602,870.032637956536
14468.8459490881,763.997239935254,954.484197075187,745.523199806694,872.813847880977
14492.4460240354,761.458738109615,951.923828797659,748.226108091971,875.567808746832
14516.0460989828,758.965970619806,949.331250149168,750.948563796576,878.292719087565
14539.6461739302,756.520585318914,946.70811687985,753.688818376315,880.986792298315
14563.2462488775,754.124204135687,944.056105638483,756.445109892365,883.648257562299
14586.8463238249,751.778422205269,941.376913169804,759.215663870447,886.275360776259
14610.6463994074,749.465596929575,938.649230804825,762.022327351457,888.888163957623
14634.2464743548,747.226149042472,935.920648775744,764.816119832657,891.441024473747
14657.8465493021,745.041929092825,933.170103059315,767.618769511184,893.954355844709
14681.4466242495,742.914416180718,930.399362675043,770.428460466196,896.426480234555
14705.0466991969,740.845058328767,927.610212550166,773.243368678561,898.85574114212
14728.6467741443,738.835271641485,924.804452648361,776.06166294477,901.240504320711
14752.4468497268,736.870188299324,921.959936067086,778.905404122756,903.598776211916
14776.0469246741,734.984194083143,919.126310162268,781.724942395617,905.88932388975
14799.6469996215,733.161830507326,916.281571333977,784.542323621326,908.130600676928
14823.2470745689,731.40437740302,913.4275708245,787.355697169586,910.321070740533
14846.8471495162,729.713078555813,910.566170361084,790.163209952102,912.459225088628
14870.4472244636,728.089140899922,907.699241208363,792.963007396904,914.543582480951
14894.2473000461,726.520848409422,904.804326077743,795.776834222237,916.589645982182
14917.8473749935,725.035697616156,901.931979829717,798.555531532116,918.561595019098
14941.4474499409,723.621308835629,899.059782310724,801.320935091973,920.475467294269
14965.0475248882,722.278733337382,896.189633233654,804.071194373889,922.329901903819
14988.6475998356,721.008981613338,893.323436899543,806.804462404327,924.123570218871
15012.247674783,719.813022618622,890.463101168021,809.51889680179,925.855176778937
15036.0477503655,718.682602840764,887.58640081207,812.235395764366,927.537324049926
15059.6478253128,717.637610638453,884.743609096722,814.906460890718,929.140505664498
15083.2479002602,716.669068289761,881.91242861338,817.553187919023,930.677937088601
15106.8479752076,715.777770825044,879.094770870848,820.173763501266,932.148464695898
15130.4480501549,714.96446808638,876.292545570192,822.766384234941,933.55097243275
15154.0481251023,714.229864032559,873.507659491624,825.329257762234,934.884382680238
15177.8482006848,713.569403991435,870.718665363148,827.881916176875,936.158060235991
15201.4482756322,712.994802403451,867.974347978276,830.379678284695,937.349593675062
15225.0483505796,712.500733880721,865.253077292915,832.842378728411,938.469027953713
15248.6484255269,712.087711749926,862.556736933774,835.268280645933,939.515448021289
15272.2485004743,711.756200178893,859.887201830137,837.655663864306,940.487981462047
15295.8485754217,711.506613568429,857.246337021896,840.00282605214,941.385799305957
15319.6486510042,711.338250754031,854.614010639273,842.32743612439,942.214760845039
15343.2487259516,711.254256469573,852.036318070664,844.58875016711,942.960189224192
15366.8488008989,711.253127918538,849.492834912627,846.80484104983,943.628678029498
15390.4488758463,711.335074259082,846.985374360946,848.974089670868,944.219580352159
15414.0489507937,711.500252106598,844.515733578191,851.094900645045,944.732296612209
15437.649025741,711.74876503892,842.085692435682,853.165703493277,945.166275293008
15461.4491013235,712.083832167303,839.676950934159,855.20184147316,945.523679976036
