t,delta_dot1,delta_dot2,delta_dot3,delta_dot4,omega_fw1,omega_fw2,omega_fw3,omega_fw4,rx,ry,rz,Ex,Ey,Ez,n,tau_dist_x,tau_dist_y,tau_dist_z,tau_mtq_x,tau_mtq_y,tau_mtq_z,S_CMG,S_RW
2.00000635147186,0.216791194615587,-0.304521610950829,0.176360696884928,0.08509416292832,838,838,838,838,3848285.3288397,2945673.15440832,4783410.17387982,-0.0711292152340097,-0.00737729814411703,0.0710432929560078,0.994906558797485,4.54638195166398e-07,-2.94192078259979e-07,6.20449439396015e-09,0,0,0,0.968908426544042,0.496110443849883
2.20000698661905,0.105441024024725,-0.364610013453239,0.256150864949329,0.0499850361327,838,838,838,838,3847615.97327728,2944800.91096663,4784485.3744526,-0.0866938082947507,-0.00763502628395287,0.0841383588459334,0.992646274635486,4.72915806717293e-07,-3.07385625611463e-07,5.4309508061105e-09,0,0,0,0.961090045203657,0.399607381655739
2.40000762176624,-0.0276494442429265,-0.542707052263104,0.4946321245447,0.0691346466578875,838,838,838,838,3846946.42382063,2943928.51912659,4785560.33323066,-0.102778756892951,-0.00783402710813847,0.0974944031474984,0.989883829803135,4.91510337244036e-07,-3.21680719544211e-07,4.58517849539963e-09,0,0,0,0.946261736280133,0.275450607756025
2.60000825691342,-0.2071383280382,-0.994313825881903,1.0471975511966,0.337138362905678,838,838,838,838,3846276.68050379,2943055.97893239,4786635.05016003,-0.1192045286156,-0.00798422887098752,0.110994082492495,0.986613828252228,5.09956368679751e-07,-3.36920506026514e-07,3.68037017996776e-09,0,0,0,0.932037539009261,0.11388952357967
2.80000889206061,-0.136375198955708,-1.0471975511966,1.0471975511966,1.0471975511966,838,838,838,838,3845606.74336081,2942183.29042822,4787709.52518676,-0.136027972124587,-0.0081137531756233,0.124131749384312,0.982864114007561,5.27851738414068e-07,-3.5294749859227e-07,2.73021268014965e-09,0,0,0,1.01543957911024,0.0102045013125172
3.0000095272078,0.259130853869526,-0.464968574210843,1.0471975511966,1.0471975511966,838,838,838,838,3844936.61242574,2941310.45365829,4788783.75825693,-0.1539070677051,-0.00860657515517723,0.135136311952419,0.978762851035129,5.45458144895199e-07,-3.69248696996182e-07,1.75280541917362e-09,0,0,0,1.15630575084011,0.041317339018487
3.20001016235498,0.250322903076688,-0.0296947861563567,0.907955951084992,0.843262781659992,838,838,838,838,3844266.28773265,2940437.46866681,4789857.74931662,-0.172044191952595,-0.00913583974226246,0.145728421758008,0.974207657298742,5.64991195339523e-07,-3.8378915729566e-07,7.84456283271652e-10,0,0,0,1.23671230737051,0.164368936977211
3.40001079750217,0.0190958514703811,0.110428515416374,0.31681099909209,0.233961054542787,838,838,838,838,3843595.76931562,2939564.335498,4790931.49831191,-0.189765706323287,-0.00952987018637372,0.156743995276781,0.969190114591831,5.83858536518706e-07,-3.98372252019372e-07,-1.89076591509621e-10,0,0,0,1.30030917288819,0.420026827907558
3.60001143264936,-0.0435831699033408,0.117169267051411,0.22795114583154,0.14430882364831,838,838,838,838,3842925.05720873,2938691.05419608,4792005.00518892,-0.207055217193507,-0.00981551007479326,0.168035909874953,0.963740486742887,6.00288691098269e-07,-4.13783130527906e-07,-1.16227965373747e-09,0,0,0,1.32976813030392,0.526318070619026
3.80001206779654,-0.0755199618828575,0.113249732601155,0.190676541445288,0.112510361998865,838,838,838,838,3842254.15144608,2937817.6248053,4793078.26989376,-0.223899533681808,-0.0100143424267751,0.179483343678784,0.957890620637196,6.1428410944269e-07,-4.29774134729993e-07,-2.12421374100235e-09,0,0,0,1.35013022961062,0.593666457058852
4.00001270294373,-0.0951640397395984,0.106539118592422,0.171192613920688,0.0989277246689279,838,838,838,838,3841583.05206178,2936944.0473699,4794151.29237258,-0.240288429074819,-0.0101437436784352,0.190987289260331,0.95167348952145,6.2586819751745e-07,-4.46120271890852e-07,-3.06483234179285e-09,0,0,0,1.36368638183656,0.640271747680655
4.20001333809092,-0.108187868462754,0.0992558751900546,0.160410257151054,0.093191649849745,838,838,838,838,3840911.75908994,2936070.32193412,4795224.0725715,-0.256214405861449,-0.0102177226826297,0.202466869436973,0.945122713277296,6.35085796350195e-07,-4.62619348897083e-07,-3.97515090955337e-09,0,0,0,1.37129524637705,0.673315326824327
4.4000139732381,-0.116963646260905,0.0922738612288317,0.154661968447491,0.0915046000684895,838,838,838,838,3840240.2725647,2935196.44854222,4796296.6104367,-0.271672467725134,-0.010247588734968,0.213856302549389,0.938272102891885,6.42002229541583e-07,-4.79091715300058e-07,-4.84735775238007e-09,0,0,0,1.37362926190244,0.696641732400868
4.60001460838529,-0.122664629593286,0.0859854598230612,0.152077880137353,0.0922084661229597,838,838,838,838,3839568.59252017,2934322.42723847,4797368.90591434,-0.286659899200289,-0.0102424840650857,0.225102396515463,0.931155252787446,6.46701414634154e-07,-4.95379701672124e-07,-5.67487074078903e-09,0,0,0,1.37137326483373,0.712690420785426
4.80001524353248,-0.125937199497096,0.0805696217228433,0.15153802545615,0.0944876652414137,838,838,838,838,3838896.71899053,2933448.25806713,4798440.9589506,-0.301176053743387,-0.010209808787286,0.23616247426627,0.923805190613541,6.49283405689753e-07,-5.11346813681675e-07,-6.45234688508779e-09,0,0,0,1.36524864451039,0.723184876541373
5.00001587867966,-0.127167473863674,0.0760944672460928,0.152285998326368,0.0978941857683105,838,838,838,838,3838224.65200991,2932573.9410725,4799512.76949169,-0.315222150888293,-0.0101555604355691,0.247002651819128,0.916254086035046,6.49861640041547e-07,-5.26876729625096e-07,-7.17565303929835e-09,0,0,0,1.35600238091466,0.72943102193068
5.20001651382685,-0.126604777844854,0.0725606757805901,0.153762129361796,0.102146569952746,838,838,838,838,3837552.39161249,2931699.47629885,4800584.3374838,-0.328801083007891,-0.0100846055804398,0.257596405231722,0.908533015665815,6.48560089355175e-07,-5.4187214296101e-07,-7.84180615481002e-09,0,0,0,1.34439142107063,0.732463241153237
5.40001714897403,-0.124426704158451,0.0699204862402703,0.155524068189201,0.107036418167339,838,838,838,838,3836879.93783244,2930824.86379049,4801655.66287317,-0.341917232045569,-0.010000897376671,0.267923374746764,0.900671779143914,6.45510458822316e-07,-5.56253487855115e-07,-8.4488910431259e-09,0,0,0,1.33116870512909,0.733121912012877
5.60001778412122,-0.120777618131198,0.0680863245642307,0.157207686442522,0.112382862166939,838,838,838,838,3836207.29070394,2929950.10359171,4802726.74560602,-0.354576296437608,-0.00990765001446577,0.277968364159802,0.892698760502166,6.40849534752783e-07,-5.69957583002477e-07,-8.99596279115879e-09,0,0,0,1.31707064377574,0.732097187468664
5.80001841926841,-0.115793748759179,0.0669357709658985,0.15850902987929,0.11801103394992,838,838,838,838,3835534.45026121,2929075.19574682,4803797.58562861,-0.366785128330354,-0.00980747877732147,0.287720501287445,0.884640828887419,6.34716747175948e-07,-5.82936226240144e-07,-9.48293999010717e-09,0,0,0,1.30280413143138,0.729955386955932
6.00001905441559,-0.109620391811879,0.0663165444628672,0.15917824469148,0.123743911969917,838,838,838,838,3834861.41653843,2928200.14030015,4804868.1828872,-0.378551581104839,-0.00970251261997202,0.297172531749481,0.876523272974249,6.27251988147877e-07,-5.95154769417572e-07,-9.91049391092709e-09,0,0,0,1.28903121671314,0.727156545161592
6.20001968956278,-0.102423268836592,0.0660535731732375,0.159020336424987,0.129402321758662,838,838,838,838,3834188.18956984,2927324.93729601,4805938.53732805,-0.389884367152514,-0.00959448476855573,0.306320223402337,0.868369763894881,6.18593706647909e-07,-6.06590699637624e-07,-1.02799377618745e-08,0,0,0,1.2763505221797,0.724067903337041
6.40002032470997,-0.0943944196794988,0.065959027470175,0.157899107286557,0.134810074186219,838,838,838,838,3833514.76938964,2926449.58677875,4807008.64889746,-0.400792925793288,-0.00948480573324446,0.31516186290886,0.860202342046379,6.08877285977426e-07,-6.17232249403861e-07,-1.05931192416994e-08,0,0,0,1.26527605269573,0.720976027073388
6.60002095985715,-0.0857523831167446,0.0658450802828395,0.155741193682742,0.139802045939281,838,838,838,838,3832841.15603208,2925574.08879269,4808078.51754172,-0.411287301182966,-0.00937462224690145,0.323697829288439,0.852041423674526,5.98233698471076e-07,-6.27077054540984e-07,-1.08523187800068e-08,0,0,0,1.25621575814369,0.718098859281458
